Date de début;Date de fin;Organisme;code zas;Zas;code site;nom site;type d'implantation;Polluant;type d'influence;Réglementaire;type d'évaluation;type de valeur;valeur;valeur brute;unité de mesure;taux de saisie;couverture temporelle;couverture de données;code qualité;validité;Latitude;Longitude
2021/04/05 00:00:00;2021/04/05 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04029;VERSAILLES;Périurbaine;NO2;Fond;Oui;mesures fixes;Max. journalier moy. hor.;16.7;16.65;µg-m3;100.0;100;100.0;A;1;48.799168;2.130556
2021/04/06 00:00:00;2021/04/06 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04029;VERSAILLES;Périurbaine;NO2;Fond;Oui;mesures fixes;Max. journalier moy. hor.;56.9;56.875;µg-m3;100.0;100;100.0;A;1;48.799168;2.130556
2021/04/07 00:00:00;2021/04/07 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04029;VERSAILLES;Périurbaine;NO2;Fond;Oui;mesures fixes;Max. journalier moy. hor.;48.4;48.425;µg-m3;100.0;100;100.0;A;1;48.799168;2.130556
2021/04/08 00:00:00;2021/04/08 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04029;VERSAILLES;Périurbaine;NO2;Fond;Oui;mesures fixes;Max. journalier moy. hor.;83.7;83.675;µg-m3;96.0;100;96.0;A;1;48.799168;2.130556
2021/04/09 00:00:00;2021/04/09 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04029;VERSAILLES;Périurbaine;NO2;Fond;Oui;mesures fixes;Max. journalier moy. hor.;78.1;78.05;µg-m3;100.0;100;100.0;A;1;48.799168;2.130556
2021/04/10 00:00:00;2021/04/10 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04029;VERSAILLES;Périurbaine;NO2;Fond;Oui;mesures fixes;Max. journalier moy. hor.;16.0;15.975;µg-m3;100.0;100;100.0;A;1;48.799168;2.130556
2021/04/11 00:00:00;2021/04/11 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04029;VERSAILLES;Périurbaine;NO2;Fond;Oui;mesures fixes;Max. journalier moy. hor.;14.1;14.1;µg-m3;100.0;100;100.0;A;1;48.799168;2.130556
2021/04/12 00:00:00;2021/04/12 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04029;VERSAILLES;Périurbaine;NO2;Fond;Oui;mesures fixes;Max. journalier moy. hor.;45.1;45.1;µg-m3;100.0;100;100.0;A;1;48.799168;2.130556
2021/04/13 00:00:00;2021/04/13 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04029;VERSAILLES;Périurbaine;NO2;Fond;Oui;mesures fixes;Max. journalier moy. hor.;45.1;45.125;µg-m3;100.0;100;100.0;A;1;48.799168;2.130556
2021/04/14 00:00:00;2021/04/14 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04029;VERSAILLES;Périurbaine;NO2;Fond;Oui;mesures fixes;Max. journalier moy. hor.;58.3;58.3;µg-m3;100.0;100;100.0;A;1;48.799168;2.130556
2021/04/15 00:00:00;2021/04/15 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04029;VERSAILLES;Périurbaine;NO2;Fond;Oui;mesures fixes;Max. journalier moy. hor.;41.7;41.725;µg-m3;100.0;100;100.0;A;1;48.799168;2.130556
2021/04/16 00:00:00;2021/04/16 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04029;VERSAILLES;Périurbaine;NO2;Fond;Oui;mesures fixes;Max. journalier moy. hor.;54.1;54.05;µg-m3;100.0;100;100.0;A;1;48.799168;2.130556
2021/04/17 00:00:00;2021/04/17 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04029;VERSAILLES;Périurbaine;NO2;Fond;Oui;mesures fixes;Max. journalier moy. hor.;24.4;24.425;µg-m3;100.0;100;100.0;A;1;48.799168;2.130556
2021/04/18 00:00:00;2021/04/18 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04029;VERSAILLES;Périurbaine;NO2;Fond;Oui;mesures fixes;Max. journalier moy. hor.;58.7;58.725;µg-m3;100.0;100;100.0;A;1;48.799168;2.130556
2021/04/19 00:00:00;2021/04/19 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04029;VERSAILLES;Périurbaine;NO2;Fond;Oui;mesures fixes;Max. journalier moy. hor.;52.4;52.4;µg-m3;100.0;100;100.0;A;1;48.799168;2.130556
2021/04/20 00:00:00;2021/04/20 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04029;VERSAILLES;Périurbaine;NO2;Fond;Oui;mesures fixes;Max. journalier moy. hor.;63.3;63.3;µg-m3;88.0;100;88.0;A;1;48.799168;2.130556
2021/04/21 00:00:00;2021/04/21 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04029;VERSAILLES;Périurbaine;NO2;Fond;Oui;mesures fixes;Max. journalier moy. hor.;66.3;66.25;µg-m3;100.0;100;100.0;A;1;48.799168;2.130556
2021/04/22 00:00:00;2021/04/22 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04029;VERSAILLES;Périurbaine;NO2;Fond;Oui;mesures fixes;Max. journalier moy. hor.;29.9;29.925;µg-m3;100.0;100;100.0;A;1;48.799168;2.130556
2021/04/23 00:00:00;2021/04/23 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04029;VERSAILLES;Périurbaine;NO2;Fond;Oui;mesures fixes;Max. journalier moy. hor.;51.5;51.5;µg-m3;100.0;100;100.0;A;1;48.799168;2.130556
2021/04/24 00:00:00;2021/04/24 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04029;VERSAILLES;Périurbaine;NO2;Fond;Oui;mesures fixes;Max. journalier moy. hor.;30.3;30.275;µg-m3;100.0;100;100.0;A;1;48.799168;2.130556
2021/04/25 00:00:00;2021/04/25 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04029;VERSAILLES;Périurbaine;NO2;Fond;Oui;mesures fixes;Max. journalier moy. hor.;15.9;15.9;µg-m3;100.0;100;100.0;A;1;48.799168;2.130556
2021/04/26 00:00:00;2021/04/26 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04029;VERSAILLES;Périurbaine;NO2;Fond;Oui;mesures fixes;Max. journalier moy. hor.;30.5;30.5;µg-m3;100.0;100;100.0;A;1;48.799168;2.130556
2021/04/27 00:00:00;2021/04/27 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04029;VERSAILLES;Périurbaine;NO2;Fond;Oui;mesures fixes;Max. journalier moy. hor.;46.1;46.125;µg-m3;100.0;100;100.0;A;1;48.799168;2.130556
2021/04/28 00:00:00;2021/04/28 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04029;VERSAILLES;Périurbaine;NO2;Fond;Oui;mesures fixes;Max. journalier moy. hor.;68.3;68.325;µg-m3;96.0;100;96.0;R;1;48.799168;2.130556
2021/04/29 00:00:00;2021/04/29 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04029;VERSAILLES;Périurbaine;NO2;Fond;Oui;mesures fixes;Max. journalier moy. hor.;24.9;24.9;µg-m3;100.0;100;100.0;A;1;48.799168;2.130556
2021/04/30 00:00:00;2021/04/30 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04029;VERSAILLES;Périurbaine;NO2;Fond;Oui;mesures fixes;Max. journalier moy. hor.;29.7;29.7;µg-m3;100.0;100;100.0;A;1;48.799168;2.130556
2021/05/01 00:00:00;2021/05/01 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04029;VERSAILLES;Périurbaine;NO2;Fond;Oui;mesures fixes;Max. journalier moy. hor.;27.1;27.05;µg-m3;100.0;100;100.0;A;1;48.799168;2.130556
2021/05/02 00:00:00;2021/05/02 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04029;VERSAILLES;Périurbaine;NO2;Fond;Oui;mesures fixes;Max. journalier moy. hor.;34.1;34.125;µg-m3;100.0;100;100.0;A;1;48.799168;2.130556
2021/05/03 00:00:00;2021/05/03 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04029;VERSAILLES;Périurbaine;NO2;Fond;Oui;mesures fixes;Max. journalier moy. hor.;65.6;65.625;µg-m3;100.0;100;100.0;A;1;48.799168;2.130556
2021/05/04 00:00:00;2021/05/04 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04029;VERSAILLES;Périurbaine;NO2;Fond;Oui;mesures fixes;Max. journalier moy. hor.;12.0;12.0;µg-m3;100.0;100;100.0;A;1;48.799168;2.130556
2021/05/05 00:00:00;2021/05/05 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04029;VERSAILLES;Périurbaine;NO2;Fond;Oui;mesures fixes;Max. journalier moy. hor.;25.5;25.5;µg-m3;100.0;100;100.0;A;1;48.799168;2.130556
2021/05/06 00:00:00;2021/05/06 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04029;VERSAILLES;Périurbaine;NO2;Fond;Oui;mesures fixes;Max. journalier moy. hor.;31.3;31.25;µg-m3;100.0;100;100.0;A;1;48.799168;2.130556
2021/05/07 00:00:00;2021/05/07 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04029;VERSAILLES;Périurbaine;NO2;Fond;Oui;mesures fixes;Max. journalier moy. hor.;39.7;39.675;µg-m3;100.0;100;100.0;A;1;48.799168;2.130556
2021/05/08 00:00:00;2021/05/08 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04029;VERSAILLES;Périurbaine;NO2;Fond;Oui;mesures fixes;Max. journalier moy. hor.;15.7;15.65;µg-m3;100.0;100;100.0;A;1;48.799168;2.130556
2021/05/09 00:00:00;2021/05/09 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04029;VERSAILLES;Périurbaine;NO2;Fond;Oui;mesures fixes;Max. journalier moy. hor.;10.0;10.0;µg-m3;100.0;100;100.0;A;1;48.799168;2.130556
2021/05/10 00:00:00;2021/05/10 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04029;VERSAILLES;Périurbaine;NO2;Fond;Oui;mesures fixes;Max. journalier moy. hor.;16.8;16.75;µg-m3;100.0;100;100.0;A;1;48.799168;2.130556
2021/05/11 00:00:00;2021/05/11 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04029;VERSAILLES;Périurbaine;NO2;Fond;Oui;mesures fixes;Max. journalier moy. hor.;41.7;41.725;µg-m3;100.0;100;100.0;A;1;48.799168;2.130556
2021/05/12 00:00:00;2021/05/12 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04029;VERSAILLES;Périurbaine;NO2;Fond;Oui;mesures fixes;Max. journalier moy. hor.;17.9;17.925;µg-m3;100.0;100;100.0;A;1;48.799168;2.130556
2021/05/13 00:00:00;2021/05/13 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04029;VERSAILLES;Périurbaine;NO2;Fond;Oui;mesures fixes;Max. journalier moy. hor.;8.3;8.275;µg-m3;100.0;100;100.0;A;1;48.799168;2.130556
2021/05/14 00:00:00;2021/05/14 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04029;VERSAILLES;Périurbaine;NO2;Fond;Oui;mesures fixes;Max. journalier moy. hor.;14.4;14.375;µg-m3;100.0;100;100.0;A;1;48.799168;2.130556
2021/05/15 00:00:00;2021/05/15 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04029;VERSAILLES;Périurbaine;NO2;Fond;Oui;mesures fixes;Max. journalier moy. hor.;8.6;8.575;µg-m3;100.0;100;100.0;A;1;48.799168;2.130556
2021/05/16 00:00:00;2021/05/16 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04029;VERSAILLES;Périurbaine;NO2;Fond;Oui;mesures fixes;Max. journalier moy. hor.;10.1;10.05;µg-m3;100.0;100;100.0;A;1;48.799168;2.130556
2021/05/17 00:00:00;2021/05/17 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04029;VERSAILLES;Périurbaine;NO2;Fond;Oui;mesures fixes;Max. journalier moy. hor.;15.0;14.95;µg-m3;100.0;100;100.0;A;1;48.799168;2.130556
2021/05/18 00:00:00;2021/05/18 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04029;VERSAILLES;Périurbaine;NO2;Fond;Oui;mesures fixes;Max. journalier moy. hor.;29.1;29.125;µg-m3;100.0;100;100.0;A;1;48.799168;2.130556
2021/05/19 00:00:00;2021/05/19 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04029;VERSAILLES;Périurbaine;NO2;Fond;Oui;mesures fixes;Max. journalier moy. hor.;19.2;19.15;µg-m3;100.0;100;100.0;A;1;48.799168;2.130556
2021/05/20 00:00:00;2021/05/20 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04029;VERSAILLES;Périurbaine;NO2;Fond;Oui;mesures fixes;Max. journalier moy. hor.;51.3;51.3;µg-m3;100.0;100;100.0;A;1;48.799168;2.130556
2021/05/21 00:00:00;2021/05/21 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04029;VERSAILLES;Périurbaine;NO2;Fond;Oui;mesures fixes;Max. journalier moy. hor.;13.0;12.975;µg-m3;88.0;100;88.0;A;1;48.799168;2.130556
2021/05/22 00:00:00;2021/05/22 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04029;VERSAILLES;Périurbaine;NO2;Fond;Oui;mesures fixes;Max. journalier moy. hor.;9.5;9.525;µg-m3;100.0;100;100.0;A;1;48.799168;2.130556
2021/05/23 00:00:00;2021/05/23 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04029;VERSAILLES;Périurbaine;NO2;Fond;Oui;mesures fixes;Max. journalier moy. hor.;6.5;6.45;µg-m3;100.0;100;100.0;A;1;48.799168;2.130556
2021/05/24 00:00:00;2021/05/24 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04029;VERSAILLES;Périurbaine;NO2;Fond;Oui;mesures fixes;Max. journalier moy. hor.;4.7;4.65;µg-m3;100.0;100;100.0;A;1;48.799168;2.130556
2021/05/25 00:00:00;2021/05/25 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04029;VERSAILLES;Périurbaine;NO2;Fond;Oui;mesures fixes;Max. journalier moy. hor.;15.7;15.7;µg-m3;100.0;100;100.0;A;1;48.799168;2.130556
2021/05/26 00:00:00;2021/05/26 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04029;VERSAILLES;Périurbaine;NO2;Fond;Oui;mesures fixes;Max. journalier moy. hor.;13.5;13.475;µg-m3;100.0;100;100.0;A;1;48.799168;2.130556
2021/05/27 00:00:00;2021/05/27 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04029;VERSAILLES;Périurbaine;NO2;Fond;Oui;mesures fixes;Max. journalier moy. hor.;57.6;57.55;µg-m3;100.0;100;100.0;A;1;48.799168;2.130556
2021/05/28 00:00:00;2021/05/28 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04029;VERSAILLES;Périurbaine;NO2;Fond;Oui;mesures fixes;Max. journalier moy. hor.;48.9;48.925;µg-m3;100.0;100;100.0;A;1;48.799168;2.130556
2021/05/29 00:00:00;2021/05/29 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04029;VERSAILLES;Périurbaine;NO2;Fond;Oui;mesures fixes;Max. journalier moy. hor.;32.1;32.075;µg-m3;100.0;100;100.0;A;1;48.799168;2.130556
2021/05/30 00:00:00;2021/05/30 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04029;VERSAILLES;Périurbaine;NO2;Fond;Oui;mesures fixes;Max. journalier moy. hor.;32.3;32.3;µg-m3;100.0;100;100.0;A;1;48.799168;2.130556
2021/05/31 00:00:00;2021/05/31 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04029;VERSAILLES;Périurbaine;NO2;Fond;Oui;mesures fixes;Max. journalier moy. hor.;39.6;39.6;µg-m3;100.0;100;100.0;A;1;48.799168;2.130556
2021/06/01 00:00:00;2021/06/01 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04029;VERSAILLES;Périurbaine;NO2;Fond;Oui;mesures fixes;Max. journalier moy. hor.;39.2;39.2;µg-m3;100.0;100;100.0;A;1;48.799168;2.130556
2021/06/02 00:00:00;2021/06/02 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04029;VERSAILLES;Périurbaine;NO2;Fond;Oui;mesures fixes;Max. journalier moy. hor.;31.9;31.9;µg-m3;100.0;100;100.0;A;1;48.799168;2.130556
2021/06/03 00:00:00;2021/06/03 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04029;VERSAILLES;Périurbaine;NO2;Fond;Oui;mesures fixes;Max. journalier moy. hor.;33.2;33.225;µg-m3;100.0;100;100.0;A;1;48.799168;2.130556
2021/06/04 00:00:00;2021/06/04 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04029;VERSAILLES;Périurbaine;NO2;Fond;Oui;mesures fixes;Max. journalier moy. hor.;30.8;30.825;µg-m3;100.0;100;100.0;A;1;48.799168;2.130556
2021/06/05 00:00:00;2021/06/05 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04029;VERSAILLES;Périurbaine;NO2;Fond;Oui;mesures fixes;Max. journalier moy. hor.;18.0;18.0;µg-m3;100.0;100;100.0;A;1;48.799168;2.130556
2021/06/06 00:00:00;2021/06/06 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04029;VERSAILLES;Périurbaine;NO2;Fond;Oui;mesures fixes;Max. journalier moy. hor.;11.0;11.0;µg-m3;100.0;100;100.0;A;1;48.799168;2.130556
2021/06/07 00:00:00;2021/06/07 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04029;VERSAILLES;Périurbaine;NO2;Fond;Oui;mesures fixes;Max. journalier moy. hor.;29.8;29.825;µg-m3;100.0;100;100.0;A;1;48.799168;2.130556
2021/06/08 00:00:00;2021/06/08 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04029;VERSAILLES;Périurbaine;NO2;Fond;Oui;mesures fixes;Max. journalier moy. hor.;22.9;22.9;µg-m3;100.0;100;100.0;A;1;48.799168;2.130556
2021/06/09 00:00:00;2021/06/09 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04029;VERSAILLES;Périurbaine;NO2;Fond;Oui;mesures fixes;Max. journalier moy. hor.;41.7;41.725;µg-m3;100.0;100;100.0;A;1;48.799168;2.130556
2021/06/10 00:00:00;2021/06/10 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04029;VERSAILLES;Périurbaine;NO2;Fond;Oui;mesures fixes;Max. journalier moy. hor.;31.4;31.375;µg-m3;100.0;100;100.0;A;1;48.799168;2.130556
2021/06/11 00:00:00;2021/06/11 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04029;VERSAILLES;Périurbaine;NO2;Fond;Oui;mesures fixes;Max. journalier moy. hor.;20.8;20.8;µg-m3;92.0;100;92.0;A;1;48.799168;2.130556
2021/06/12 00:00:00;2021/06/12 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04029;VERSAILLES;Périurbaine;NO2;Fond;Oui;mesures fixes;Max. journalier moy. hor.;19.1;19.125;µg-m3;100.0;100;100.0;A;1;48.799168;2.130556
2021/06/13 00:00:00;2021/06/13 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04029;VERSAILLES;Périurbaine;NO2;Fond;Oui;mesures fixes;Max. journalier moy. hor.;39.2;39.175;µg-m3;100.0;100;100.0;A;1;48.799168;2.130556
2021/06/14 00:00:00;2021/06/14 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04029;VERSAILLES;Périurbaine;NO2;Fond;Oui;mesures fixes;Max. journalier moy. hor.;38.1;38.1;µg-m3;100.0;100;100.0;A;1;48.799168;2.130556
2021/06/15 00:00:00;2021/06/15 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04029;VERSAILLES;Périurbaine;NO2;Fond;Oui;mesures fixes;Max. journalier moy. hor.;23.7;23.7;µg-m3;100.0;100;100.0;A;1;48.799168;2.130556
2021/06/16 00:00:00;2021/06/16 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04029;VERSAILLES;Périurbaine;NO2;Fond;Oui;mesures fixes;Max. journalier moy. hor.;52.6;52.625;µg-m3;100.0;100;100.0;A;1;48.799168;2.130556
2021/06/17 00:00:00;2021/06/17 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04029;VERSAILLES;Périurbaine;NO2;Fond;Oui;mesures fixes;Max. journalier moy. hor.;18.9;18.85;µg-m3;100.0;100;100.0;A;1;48.799168;2.130556
2021/06/18 00:00:00;2021/06/18 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04029;VERSAILLES;Périurbaine;NO2;Fond;Oui;mesures fixes;Max. journalier moy. hor.;27.0;26.95;µg-m3;100.0;100;100.0;A;1;48.799168;2.130556
2021/06/19 00:00:00;2021/06/19 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04029;VERSAILLES;Périurbaine;NO2;Fond;Oui;mesures fixes;Max. journalier moy. hor.;23.9;23.875;µg-m3;100.0;100;100.0;A;1;48.799168;2.130556
2021/06/20 00:00:00;2021/06/20 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04029;VERSAILLES;Périurbaine;NO2;Fond;Oui;mesures fixes;Max. journalier moy. hor.;20.2;20.15;µg-m3;100.0;100;100.0;A;1;48.799168;2.130556
2021/06/21 00:00:00;2021/06/21 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04029;VERSAILLES;Périurbaine;NO2;Fond;Oui;mesures fixes;Max. journalier moy. hor.;16.2;16.175;µg-m3;100.0;100;100.0;A;1;48.799168;2.130556
2021/06/22 00:00:00;2021/06/22 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04029;VERSAILLES;Périurbaine;NO2;Fond;Oui;mesures fixes;Max. journalier moy. hor.;30.2;30.2;µg-m3;100.0;100;100.0;A;1;48.799168;2.130556
2021/06/23 00:00:00;2021/06/23 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04029;VERSAILLES;Périurbaine;NO2;Fond;Oui;mesures fixes;Max. journalier moy. hor.;21.8;21.775;µg-m3;100.0;100;100.0;A;1;48.799168;2.130556
2021/06/24 00:00:00;2021/06/24 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04029;VERSAILLES;Périurbaine;NO2;Fond;Oui;mesures fixes;Max. journalier moy. hor.;22.2;22.175;µg-m3;96.0;100;96.0;A;1;48.799168;2.130556
2021/06/25 00:00:00;2021/06/25 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04029;VERSAILLES;Périurbaine;NO2;Fond;Oui;mesures fixes;Max. journalier moy. hor.;41.0;41.0;µg-m3;100.0;100;100.0;A;1;48.799168;2.130556
2021/06/26 00:00:00;2021/06/26 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04029;VERSAILLES;Périurbaine;NO2;Fond;Oui;mesures fixes;Max. journalier moy. hor.;24.9;24.85;µg-m3;100.0;100;100.0;A;1;48.799168;2.130556
2021/06/27 00:00:00;2021/06/27 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04029;VERSAILLES;Périurbaine;NO2;Fond;Oui;mesures fixes;Max. journalier moy. hor.;19.1;19.075;µg-m3;100.0;100;100.0;A;1;48.799168;2.130556
2021/06/28 00:00:00;2021/06/28 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04029;VERSAILLES;Périurbaine;NO2;Fond;Oui;mesures fixes;Max. journalier moy. hor.;13.4;13.35;µg-m3;100.0;100;100.0;A;1;48.799168;2.130556
2021/06/29 00:00:00;2021/06/29 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04029;VERSAILLES;Périurbaine;NO2;Fond;Oui;mesures fixes;Max. journalier moy. hor.;25.7;25.675;µg-m3;100.0;100;100.0;A;1;48.799168;2.130556
2021/06/30 00:00:00;2021/06/30 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04029;VERSAILLES;Périurbaine;NO2;Fond;Oui;mesures fixes;Max. journalier moy. hor.;17.0;16.975;µg-m3;100.0;100;100.0;A;1;48.799168;2.130556
2021/07/01 00:00:00;2021/07/01 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04029;VERSAILLES;Périurbaine;NO2;Fond;Oui;mesures fixes;Max. journalier moy. hor.;38.8;38.825;µg-m3;100.0;100;100.0;A;1;48.799168;2.130556
2021/07/02 00:00:00;2021/07/02 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04029;VERSAILLES;Périurbaine;NO2;Fond;Oui;mesures fixes;Max. journalier moy. hor.;44.0;44.0;µg-m3;100.0;100;100.0;A;1;48.799168;2.130556
2021/07/03 00:00:00;2021/07/03 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04029;VERSAILLES;Périurbaine;NO2;Fond;Oui;mesures fixes;Max. journalier moy. hor.;23.1;23.05;µg-m3;100.0;100;100.0;A;1;48.799168;2.130556
2021/07/04 00:00:00;2021/07/04 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04029;VERSAILLES;Périurbaine;NO2;Fond;Oui;mesures fixes;Max. journalier moy. hor.;12.7;12.65;µg-m3;100.0;100;100.0;A;1;48.799168;2.130556
2021/07/05 00:00:00;2021/07/05 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04029;VERSAILLES;Périurbaine;NO2;Fond;Oui;mesures fixes;Max. journalier moy. hor.;23.5;23.475;µg-m3;100.0;100;100.0;A;1;48.799168;2.130556
2021/07/06 00:00:00;2021/07/06 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04029;VERSAILLES;Périurbaine;NO2;Fond;Oui;mesures fixes;Max. journalier moy. hor.;13.5;13.45;µg-m3;100.0;100;100.0;R;1;48.799168;2.130556
2021/07/07 00:00:00;2021/07/07 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04029;VERSAILLES;Périurbaine;NO2;Fond;Oui;mesures fixes;Max. journalier moy. hor.;25.7;25.7;µg-m3;100.0;100;100.0;A;1;48.799168;2.130556
2021/07/08 00:00:00;2021/07/08 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04029;VERSAILLES;Périurbaine;NO2;Fond;Oui;mesures fixes;Max. journalier moy. hor.;31.6;31.55;µg-m3;100.0;100;100.0;A;1;48.799168;2.130556
2021/07/09 00:00:00;2021/07/09 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04029;VERSAILLES;Périurbaine;NO2;Fond;Oui;mesures fixes;Max. journalier moy. hor.;58.4;58.425;µg-m3;100.0;100;100.0;A;1;48.799168;2.130556
2021/07/10 00:00:00;2021/07/10 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04029;VERSAILLES;Périurbaine;NO2;Fond;Oui;mesures fixes;Max. journalier moy. hor.;28.6;28.6;µg-m3;100.0;100;100.0;A;1;48.799168;2.130556
