Date de début;Date de fin;Organisme;code zas;Zas;code site;nom site;type d'implantation;Polluant;type d'influence;Réglementaire;type d'évaluation;type de valeur;valeur;valeur brute;unité de mesure;taux de saisie;couverture temporelle;couverture de données;code qualité;validité;Latitude;Longitude
2021/04/06 00:00:00;2021/04/06 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04029;VERSAILLES;Périurbaine;O3;Fond;Oui;mesures fixes;Max. journalier moy. hor.;69.5;69.45;µg-m3;100.0;100;100.0;R;1;48.799168;2.130556
2021/04/07 00:00:00;2021/04/07 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04029;VERSAILLES;Périurbaine;O3;Fond;Oui;mesures fixes;Max. journalier moy. hor.;82.4;82.4;µg-m3;100.0;100;100.0;A;1;48.799168;2.130556
2021/04/08 00:00:00;2021/04/08 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04029;VERSAILLES;Périurbaine;O3;Fond;Oui;mesures fixes;Max. journalier moy. hor.;93.0;93.0;µg-m3;100.0;100;100.0;R;1;48.799168;2.130556
2021/04/09 00:00:00;2021/04/09 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04029;VERSAILLES;Périurbaine;O3;Fond;Oui;mesures fixes;Max. journalier moy. hor.;93.3;93.3;µg-m3;100.0;100;100.0;A;1;48.799168;2.130556
2021/04/10 00:00:00;2021/04/10 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04029;VERSAILLES;Périurbaine;O3;Fond;Oui;mesures fixes;Max. journalier moy. hor.;71.3;71.25;µg-m3;100.0;100;100.0;A;1;48.799168;2.130556
2021/04/11 00:00:00;2021/04/11 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04029;VERSAILLES;Périurbaine;O3;Fond;Oui;mesures fixes;Max. journalier moy. hor.;63.5;63.5;µg-m3;100.0;100;100.0;R;1;48.799168;2.130556
2021/04/12 00:00:00;2021/04/12 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04029;VERSAILLES;Périurbaine;O3;Fond;Oui;mesures fixes;Max. journalier moy. hor.;82.5;82.5;µg-m3;100.0;100;100.0;R;1;48.799168;2.130556
2021/04/13 00:00:00;2021/04/13 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04029;VERSAILLES;Périurbaine;O3;Fond;Oui;mesures fixes;Max. journalier moy. hor.;72.8;72.75;µg-m3;100.0;100;100.0;R;1;48.799168;2.130556
2021/04/14 00:00:00;2021/04/14 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04029;VERSAILLES;Périurbaine;O3;Fond;Oui;mesures fixes;Max. journalier moy. hor.;73.0;73.0;µg-m3;100.0;100;100.0;R;1;48.799168;2.130556
2021/04/15 00:00:00;2021/04/15 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04029;VERSAILLES;Périurbaine;O3;Fond;Oui;mesures fixes;Max. journalier moy. hor.;73.1;73.05;µg-m3;100.0;100;100.0;R;1;48.799168;2.130556
2021/04/16 00:00:00;2021/04/16 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04029;VERSAILLES;Périurbaine;O3;Fond;Oui;mesures fixes;Max. journalier moy. hor.;70.5;70.5;µg-m3;100.0;100;100.0;R;1;48.799168;2.130556
2021/04/17 00:00:00;2021/04/17 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04029;VERSAILLES;Périurbaine;O3;Fond;Oui;mesures fixes;Max. journalier moy. hor.;79.6;79.55;µg-m3;100.0;100;100.0;R;1;48.799168;2.130556
2021/04/18 00:00:00;2021/04/18 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04029;VERSAILLES;Périurbaine;O3;Fond;Oui;mesures fixes;Max. journalier moy. hor.;79.9;79.85;µg-m3;100.0;100;100.0;R;1;48.799168;2.130556
2021/04/19 00:00:00;2021/04/19 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04029;VERSAILLES;Périurbaine;O3;Fond;Oui;mesures fixes;Max. journalier moy. hor.;98.9;98.85;µg-m3;96.0;100;96.0;R;1;48.799168;2.130556
2021/04/20 00:00:00;2021/04/20 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04029;VERSAILLES;Périurbaine;O3;Fond;Oui;mesures fixes;Max. journalier moy. hor.;91.1;91.05;µg-m3;88.0;100;88.0;R;1;48.799168;2.130556
2021/04/21 00:00:00;2021/04/21 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04029;VERSAILLES;Périurbaine;O3;Fond;Oui;mesures fixes;Max. journalier moy. hor.;95.2;95.2;µg-m3;92.0;100;92.0;R;1;48.799168;2.130556
2021/04/22 00:00:00;2021/04/22 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04029;VERSAILLES;Périurbaine;O3;Fond;Oui;mesures fixes;Max. journalier moy. hor.;73.9;73.9;µg-m3;100.0;100;100.0;R;1;48.799168;2.130556
2021/04/23 00:00:00;2021/04/23 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04029;VERSAILLES;Périurbaine;O3;Fond;Oui;mesures fixes;Max. journalier moy. hor.;86.9;86.9;µg-m3;100.0;100;100.0;R;1;48.799168;2.130556
2021/04/24 00:00:00;2021/04/24 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04029;VERSAILLES;Périurbaine;O3;Fond;Oui;mesures fixes;Max. journalier moy. hor.;92.5;92.45;µg-m3;100.0;100;100.0;R;1;48.799168;2.130556
2021/04/25 00:00:00;2021/04/25 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04029;VERSAILLES;Périurbaine;O3;Fond;Oui;mesures fixes;Max. journalier moy. hor.;83.3;83.25;µg-m3;100.0;100;100.0;R;1;48.799168;2.130556
2021/04/26 00:00:00;2021/04/26 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04029;VERSAILLES;Périurbaine;O3;Fond;Oui;mesures fixes;Max. journalier moy. hor.;81.7;81.7;µg-m3;100.0;100;100.0;A;1;48.799168;2.130556
2021/04/27 00:00:00;2021/04/27 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04029;VERSAILLES;Périurbaine;O3;Fond;Oui;mesures fixes;Max. journalier moy. hor.;94.4;94.35;µg-m3;100.0;100;100.0;A;1;48.799168;2.130556
2021/04/28 00:00:00;2021/04/28 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04029;VERSAILLES;Périurbaine;O3;Fond;Oui;mesures fixes;Max. journalier moy. hor.;119.3;119.3;µg-m3;100.0;100;100.0;R;1;48.799168;2.130556
2021/04/29 00:00:00;2021/04/29 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04029;VERSAILLES;Périurbaine;O3;Fond;Oui;mesures fixes;Max. journalier moy. hor.;86.9;86.9;µg-m3;100.0;100;100.0;A;1;48.799168;2.130556
2021/04/30 00:00:00;2021/04/30 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04029;VERSAILLES;Périurbaine;O3;Fond;Oui;mesures fixes;Max. journalier moy. hor.;73.2;73.2;µg-m3;100.0;100;100.0;A;1;48.799168;2.130556
2021/05/01 00:00:00;2021/05/01 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04029;VERSAILLES;Périurbaine;O3;Fond;Oui;mesures fixes;Max. journalier moy. hor.;80.8;80.8;µg-m3;100.0;100;100.0;A;1;48.799168;2.130556
2021/05/02 00:00:00;2021/05/02 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04029;VERSAILLES;Périurbaine;O3;Fond;Oui;mesures fixes;Max. journalier moy. hor.;100.5;100.45;µg-m3;100.0;100;100.0;R;1;48.799168;2.130556
2021/05/03 00:00:00;2021/05/03 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04029;VERSAILLES;Périurbaine;O3;Fond;Oui;mesures fixes;Max. journalier moy. hor.;106.2;106.15;µg-m3;96.0;100;96.0;R;1;48.799168;2.130556
2021/05/04 00:00:00;2021/05/04 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04029;VERSAILLES;Périurbaine;O3;Fond;Oui;mesures fixes;Max. journalier moy. hor.;93.7;93.65;µg-m3;100.0;100;100.0;R;1;48.799168;2.130556
2021/05/05 00:00:00;2021/05/05 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04029;VERSAILLES;Périurbaine;O3;Fond;Oui;mesures fixes;Max. journalier moy. hor.;74.6;74.55;µg-m3;100.0;100;100.0;R;1;48.799168;2.130556
2021/05/06 00:00:00;2021/05/06 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04029;VERSAILLES;Périurbaine;O3;Fond;Oui;mesures fixes;Max. journalier moy. hor.;67.4;67.4;µg-m3;100.0;100;100.0;R;1;48.799168;2.130556
2021/05/07 00:00:00;2021/05/07 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04029;VERSAILLES;Périurbaine;O3;Fond;Oui;mesures fixes;Max. journalier moy. hor.;93.7;93.65;µg-m3;100.0;100;100.0;R;1;48.799168;2.130556
2021/05/08 00:00:00;2021/05/08 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04029;VERSAILLES;Périurbaine;O3;Fond;Oui;mesures fixes;Max. journalier moy. hor.;85.7;85.65;µg-m3;100.0;100;100.0;R;1;48.799168;2.130556
2021/05/09 00:00:00;2021/05/09 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04029;VERSAILLES;Périurbaine;O3;Fond;Oui;mesures fixes;Max. journalier moy. hor.;111.8;111.75;µg-m3;100.0;100;100.0;R;1;48.799168;2.130556
2021/05/10 00:00:00;2021/05/10 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04029;VERSAILLES;Périurbaine;O3;Fond;Oui;mesures fixes;Max. journalier moy. hor.;90.0;89.95;µg-m3;100.0;100;100.0;A;1;48.799168;2.130556
2021/05/11 00:00:00;2021/05/11 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04029;VERSAILLES;Périurbaine;O3;Fond;Oui;mesures fixes;Max. journalier moy. hor.;85.6;85.6;µg-m3;100.0;100;100.0;A;1;48.799168;2.130556
2021/05/12 00:00:00;2021/05/12 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04029;VERSAILLES;Périurbaine;O3;Fond;Oui;mesures fixes;Max. journalier moy. hor.;85.8;85.8;µg-m3;100.0;100;100.0;A;1;48.799168;2.130556
2021/05/13 00:00:00;2021/05/13 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04029;VERSAILLES;Périurbaine;O3;Fond;Oui;mesures fixes;Max. journalier moy. hor.;77.5;77.5;µg-m3;100.0;100;100.0;A;1;48.799168;2.130556
2021/05/14 00:00:00;2021/05/14 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04029;VERSAILLES;Périurbaine;O3;Fond;Oui;mesures fixes;Max. journalier moy. hor.;79.5;79.5;µg-m3;100.0;100;100.0;A;1;48.799168;2.130556
2021/05/15 00:00:00;2021/05/15 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04029;VERSAILLES;Périurbaine;O3;Fond;Oui;mesures fixes;Max. journalier moy. hor.;81.5;81.5;µg-m3;100.0;100;100.0;A;1;48.799168;2.130556
2021/05/16 00:00:00;2021/05/16 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04029;VERSAILLES;Périurbaine;O3;Fond;Oui;mesures fixes;Max. journalier moy. hor.;79.2;79.15;µg-m3;100.0;100;100.0;R;1;48.799168;2.130556
2021/05/17 00:00:00;2021/05/17 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04029;VERSAILLES;Périurbaine;O3;Fond;Oui;mesures fixes;Max. journalier moy. hor.;74.4;74.35;µg-m3;100.0;100;100.0;A;1;48.799168;2.130556
2021/05/18 00:00:00;2021/05/18 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04029;VERSAILLES;Périurbaine;O3;Fond;Oui;mesures fixes;Max. journalier moy. hor.;78.6;78.6;µg-m3;100.0;100;100.0;A;1;48.799168;2.130556
2021/05/19 00:00:00;2021/05/19 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04029;VERSAILLES;Périurbaine;O3;Fond;Oui;mesures fixes;Max. journalier moy. hor.;76.4;76.4;µg-m3;100.0;100;100.0;A;1;48.799168;2.130556
2021/05/20 00:00:00;2021/05/20 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04029;VERSAILLES;Périurbaine;O3;Fond;Oui;mesures fixes;Max. journalier moy. hor.;80.4;80.35;µg-m3;100.0;100;100.0;A;1;48.799168;2.130556
2021/05/21 00:00:00;2021/05/21 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04029;VERSAILLES;Périurbaine;O3;Fond;Oui;mesures fixes;Max. journalier moy. hor.;81.8;81.8;µg-m3;88.0;100;88.0;A;1;48.799168;2.130556
2021/05/22 00:00:00;2021/05/22 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04029;VERSAILLES;Périurbaine;O3;Fond;Oui;mesures fixes;Max. journalier moy. hor.;87.6;87.6;µg-m3;100.0;100;100.0;A;1;48.799168;2.130556
2021/05/23 00:00:00;2021/05/23 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04029;VERSAILLES;Périurbaine;O3;Fond;Oui;mesures fixes;Max. journalier moy. hor.;83.7;83.7;µg-m3;100.0;100;100.0;R;1;48.799168;2.130556
2021/05/24 00:00:00;2021/05/24 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04029;VERSAILLES;Périurbaine;O3;Fond;Oui;mesures fixes;Max. journalier moy. hor.;86.0;85.95;µg-m3;100.0;100;100.0;A;1;48.799168;2.130556
2021/05/25 00:00:00;2021/05/25 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04029;VERSAILLES;Périurbaine;O3;Fond;Oui;mesures fixes;Max. journalier moy. hor.;81.2;81.15;µg-m3;100.0;100;100.0;A;1;48.799168;2.130556
2021/05/26 00:00:00;2021/05/26 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04029;VERSAILLES;Périurbaine;O3;Fond;Oui;mesures fixes;Max. journalier moy. hor.;76.0;76.0;µg-m3;100.0;100;100.0;A;1;48.799168;2.130556
2021/05/27 00:00:00;2021/05/27 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04029;VERSAILLES;Périurbaine;O3;Fond;Oui;mesures fixes;Max. journalier moy. hor.;102.4;102.35;µg-m3;100.0;100;100.0;R;1;48.799168;2.130556
2021/05/28 00:00:00;2021/05/28 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04029;VERSAILLES;Périurbaine;O3;Fond;Oui;mesures fixes;Max. journalier moy. hor.;91.5;91.45;µg-m3;100.0;100;100.0;A;1;48.799168;2.130556
2021/05/29 00:00:00;2021/05/29 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04029;VERSAILLES;Périurbaine;O3;Fond;Oui;mesures fixes;Max. journalier moy. hor.;91.4;91.35;µg-m3;100.0;100;100.0;A;1;48.799168;2.130556
2021/05/30 00:00:00;2021/05/30 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04029;VERSAILLES;Périurbaine;O3;Fond;Oui;mesures fixes;Max. journalier moy. hor.;99.9;99.9;µg-m3;100.0;100;100.0;R;1;48.799168;2.130556
2021/05/31 00:00:00;2021/05/31 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04029;VERSAILLES;Périurbaine;O3;Fond;Oui;mesures fixes;Max. journalier moy. hor.;107.8;107.8;µg-m3;100.0;100;100.0;A;1;48.799168;2.130556
2021/06/01 00:00:00;2021/06/01 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04029;VERSAILLES;Périurbaine;O3;Fond;Oui;mesures fixes;Max. journalier moy. hor.;123.3;123.3;µg-m3;100.0;100;100.0;A;1;48.799168;2.130556
2021/06/02 00:00:00;2021/06/02 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04029;VERSAILLES;Périurbaine;O3;Fond;Oui;mesures fixes;Max. journalier moy. hor.;94.5;94.5;µg-m3;100.0;100;100.0;A;1;48.799168;2.130556
2021/06/03 00:00:00;2021/06/03 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04029;VERSAILLES;Périurbaine;O3;Fond;Oui;mesures fixes;Max. journalier moy. hor.;107.5;107.5;µg-m3;100.0;100;100.0;A;1;48.799168;2.130556
2021/06/04 00:00:00;2021/06/04 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04029;VERSAILLES;Périurbaine;O3;Fond;Oui;mesures fixes;Max. journalier moy. hor.;64.7;64.65;µg-m3;100.0;100;100.0;A;1;48.799168;2.130556
2021/06/05 00:00:00;2021/06/05 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04029;VERSAILLES;Périurbaine;O3;Fond;Oui;mesures fixes;Max. journalier moy. hor.;79.3;79.3;µg-m3;100.0;100;100.0;A;1;48.799168;2.130556
2021/06/06 00:00:00;2021/06/06 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04029;VERSAILLES;Périurbaine;O3;Fond;Oui;mesures fixes;Max. journalier moy. hor.;85.3;85.3;µg-m3;100.0;100;100.0;R;1;48.799168;2.130556
2021/06/07 00:00:00;2021/06/07 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04029;VERSAILLES;Périurbaine;O3;Fond;Oui;mesures fixes;Max. journalier moy. hor.;96.7;96.7;µg-m3;100.0;100;100.0;A;1;48.799168;2.130556
2021/06/08 00:00:00;2021/06/08 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04029;VERSAILLES;Périurbaine;O3;Fond;Oui;mesures fixes;Max. journalier moy. hor.;103.9;103.9;µg-m3;100.0;100;100.0;A;1;48.799168;2.130556
2021/06/09 00:00:00;2021/06/09 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04029;VERSAILLES;Périurbaine;O3;Fond;Oui;mesures fixes;Max. journalier moy. hor.;111.9;111.85;µg-m3;100.0;100;100.0;A;1;48.799168;2.130556
2021/06/10 00:00:00;2021/06/10 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04029;VERSAILLES;Périurbaine;O3;Fond;Oui;mesures fixes;Max. journalier moy. hor.;114.6;114.6;µg-m3;100.0;100;100.0;A;1;48.799168;2.130556
2021/06/11 00:00:00;2021/06/11 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04029;VERSAILLES;Périurbaine;O3;Fond;Oui;mesures fixes;Max. journalier moy. hor.;69.7;69.65;µg-m3;100.0;100;100.0;A;1;48.799168;2.130556
2021/06/12 00:00:00;2021/06/12 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04029;VERSAILLES;Périurbaine;O3;Fond;Oui;mesures fixes;Max. journalier moy. hor.;66.8;66.8;µg-m3;100.0;100;100.0;A;1;48.799168;2.130556
2021/06/13 00:00:00;2021/06/13 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04029;VERSAILLES;Périurbaine;O3;Fond;Oui;mesures fixes;Max. journalier moy. hor.;86.9;86.9;µg-m3;100.0;100;100.0;R;1;48.799168;2.130556
2021/06/14 00:00:00;2021/06/14 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04029;VERSAILLES;Périurbaine;O3;Fond;Oui;mesures fixes;Max. journalier moy. hor.;150.5;150.45;µg-m3;100.0;100;100.0;A;1;48.799168;2.130556
2021/06/15 00:00:00;2021/06/15 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04029;VERSAILLES;Périurbaine;O3;Fond;Oui;mesures fixes;Max. journalier moy. hor.;112.1;112.1;µg-m3;100.0;100;100.0;A;1;48.799168;2.130556
2021/06/16 00:00:00;2021/06/16 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04029;VERSAILLES;Périurbaine;O3;Fond;Oui;mesures fixes;Max. journalier moy. hor.;118.0;117.95;µg-m3;100.0;100;100.0;A;1;48.799168;2.130556
2021/06/17 00:00:00;2021/06/17 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04029;VERSAILLES;Périurbaine;O3;Fond;Oui;mesures fixes;Max. journalier moy. hor.;104.1;104.05;µg-m3;100.0;100;100.0;A;1;48.799168;2.130556
2021/06/18 00:00:00;2021/06/18 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04029;VERSAILLES;Périurbaine;O3;Fond;Oui;mesures fixes;Max. journalier moy. hor.;91.8;91.75;µg-m3;100.0;100;100.0;A;1;48.799168;2.130556
2021/06/19 00:00:00;2021/06/19 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04029;VERSAILLES;Périurbaine;O3;Fond;Oui;mesures fixes;Max. journalier moy. hor.;76.9;76.85;µg-m3;100.0;100;100.0;A;1;48.799168;2.130556
2021/06/20 00:00:00;2021/06/20 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04029;VERSAILLES;Périurbaine;O3;Fond;Oui;mesures fixes;Max. journalier moy. hor.;96.7;96.65;µg-m3;100.0;100;100.0;R;1;48.799168;2.130556
2021/06/21 00:00:00;2021/06/21 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04029;VERSAILLES;Périurbaine;O3;Fond;Oui;mesures fixes;Max. journalier moy. hor.;76.9;76.85;µg-m3;100.0;100;100.0;A;1;48.799168;2.130556
2021/06/22 00:00:00;2021/06/22 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04029;VERSAILLES;Périurbaine;O3;Fond;Oui;mesures fixes;Max. journalier moy. hor.;43.5;43.45;µg-m3;100.0;100;100.0;A;1;48.799168;2.130556
2021/06/23 00:00:00;2021/06/23 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04029;VERSAILLES;Périurbaine;O3;Fond;Oui;mesures fixes;Max. journalier moy. hor.;55.9;55.85;µg-m3;100.0;100;100.0;A;1;48.799168;2.130556
2021/06/24 00:00:00;2021/06/24 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04029;VERSAILLES;Périurbaine;O3;Fond;Oui;mesures fixes;Max. journalier moy. hor.;86.8;86.8;µg-m3;100.0;100;100.0;A;1;48.799168;2.130556
2021/06/25 00:00:00;2021/06/25 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04029;VERSAILLES;Périurbaine;O3;Fond;Oui;mesures fixes;Max. journalier moy. hor.;86.5;86.5;µg-m3;100.0;100;100.0;A;1;48.799168;2.130556
2021/06/26 00:00:00;2021/06/26 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04029;VERSAILLES;Périurbaine;O3;Fond;Oui;mesures fixes;Max. journalier moy. hor.;65.7;65.65;µg-m3;100.0;100;100.0;A;1;48.799168;2.130556
2021/06/27 00:00:00;2021/06/27 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04029;VERSAILLES;Périurbaine;O3;Fond;Oui;mesures fixes;Max. journalier moy. hor.;80.5;80.5;µg-m3;100.0;100;100.0;R;1;48.799168;2.130556
2021/06/28 00:00:00;2021/06/28 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04029;VERSAILLES;Périurbaine;O3;Fond;Oui;mesures fixes;Max. journalier moy. hor.;71.6;71.55;µg-m3;100.0;100;100.0;A;1;48.799168;2.130556
2021/06/29 00:00:00;2021/06/29 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04029;VERSAILLES;Périurbaine;O3;Fond;Oui;mesures fixes;Max. journalier moy. hor.;70.8;70.8;µg-m3;100.0;100;100.0;A;1;48.799168;2.130556
2021/06/30 00:00:00;2021/06/30 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04029;VERSAILLES;Périurbaine;O3;Fond;Oui;mesures fixes;Max. journalier moy. hor.;55.0;55.0;µg-m3;100.0;100;100.0;A;1;48.799168;2.130556
2021/07/01 00:00:00;2021/07/01 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04029;VERSAILLES;Périurbaine;O3;Fond;Oui;mesures fixes;Max. journalier moy. hor.;79.7;79.7;µg-m3;100.0;100;100.0;A;1;48.799168;2.130556
2021/07/02 00:00:00;2021/07/02 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04029;VERSAILLES;Périurbaine;O3;Fond;Oui;mesures fixes;Max. journalier moy. hor.;99.2;99.15;µg-m3;100.0;100;100.0;R;1;48.799168;2.130556
2021/07/03 00:00:00;2021/07/03 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04029;VERSAILLES;Périurbaine;O3;Fond;Oui;mesures fixes;Max. journalier moy. hor.;71.7;71.7;µg-m3;100.0;100;100.0;A;1;48.799168;2.130556
2021/07/04 00:00:00;2021/07/04 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04029;VERSAILLES;Périurbaine;O3;Fond;Oui;mesures fixes;Max. journalier moy. hor.;57.4;57.35;µg-m3;100.0;100;100.0;R;1;48.799168;2.130556
2021/07/05 00:00:00;2021/07/05 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04029;VERSAILLES;Périurbaine;O3;Fond;Oui;mesures fixes;Max. journalier moy. hor.;49.8;49.75;µg-m3;100.0;100;100.0;A;1;48.799168;2.130556
2021/07/06 00:00:00;2021/07/06 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04029;VERSAILLES;Périurbaine;O3;Fond;Oui;mesures fixes;Max. journalier moy. hor.;70.0;70.0;µg-m3;100.0;100;100.0;A;1;48.799168;2.130556
2021/07/07 00:00:00;2021/07/07 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04029;VERSAILLES;Périurbaine;O3;Fond;Oui;mesures fixes;Max. journalier moy. hor.;72.6;72.6;µg-m3;100.0;100;100.0;A;1;48.799168;2.130556
2021/07/08 00:00:00;2021/07/08 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04029;VERSAILLES;Périurbaine;O3;Fond;Oui;mesures fixes;Max. journalier moy. hor.;55.6;55.55;µg-m3;100.0;100;100.0;A;1;48.799168;2.130556
2021/07/09 00:00:00;2021/07/09 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04029;VERSAILLES;Périurbaine;O3;Fond;Oui;mesures fixes;Max. journalier moy. hor.;67.9;67.85;µg-m3;100.0;100;100.0;R;1;48.799168;2.130556
2021/07/10 00:00:00;2021/07/10 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04029;VERSAILLES;Périurbaine;O3;Fond;Oui;mesures fixes;Max. journalier moy. hor.;59.4;59.35;µg-m3;100.0;100;100.0;A;1;48.799168;2.130556
2021/07/11 00:00:00;2021/07/11 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04029;VERSAILLES;Périurbaine;O3;Fond;Oui;mesures fixes;Max. journalier moy. hor.;70.7;70.7;µg-m3;100.0;100;100.0;R;1;48.799168;2.130556
2021/07/12 00:00:00;2021/07/12 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04029;VERSAILLES;Périurbaine;O3;Fond;Oui;mesures fixes;Max. journalier moy. hor.;70.3;70.25;µg-m3;100.0;100;100.0;A;1;48.799168;2.130556
